attempt,mine_num,floor_num,no rock,empty rock,junk ore,copper,silver,gold,mystrile,pink diamond,alexandrite,moon stone,sand rose,diamond,emerald,ruby,topaz,peridot,fluorite,agate,amethyst,spring sun,summer sun,fall sun,winter sun,mythic stone,adamantite,orichalc,blue wonderful,green wonderful,red wonderful,yellow wonderful,orange wonderful,purple wonderful,indigo wonderful,black wonderful,white wonderful,empty tile,down stairs,covered hole,money bag,black grass,tiled square,unearthed hole,staircase up,staircase down,lithograph,cursed tool,cursed accessory,bronze coin,silver coin,gold coin
26,1,2,842,12,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,25,2,25,5,0,0,1,0,0,0,0,0,0,0
27,1,2,850,2,4,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,24,4,28,4,0,0,1,0,0,0,0,0,0,0
28,1,2,841,13,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,21,3,25,5,0,0,1,0,0,0,0,0,0,0
29,1,2,849,4,3,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,22,4,29,4,0,0,1,0,0,0,0,0,0,0
30,1,2,844,9,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,20,3,22,6,0,0,1,0,0,0,0,0,0,0
31,1,2,835,19,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,23,2,28,6,0,0,1,0,0,0,0,0,0,0
32,1,2,840,16,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,22,3,20,5,0,0,1,0,0,0,0,0,0,0
33,1,2,843,14,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,22,4,20,4,0,0,1,0,0,0,0,0,0,0
34,1,2,848,2,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,20,3,22,6,0,0,1,0,0,0,0,0,0,0
35,1,2,847,4,4,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,21,3,25,5,0,0,1,0,0,0,0,0,0,0
36,1,2,848,3,5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,21,3,25,5,0,0,1,0,0,0,0,0,0,0
37,1,2,845,7,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,22,3,20,5,0,0,1,0,0,0,0,0,0,0
38,1,2,847,6,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,24,2,20,5,0,0,1,0,0,0,0,0,0,0
39,1,2,850,5,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,21,2,25,5,0,0,1,0,0,0,0,0,0,0
40,1,2,836,18,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,23,1,30,5,0,0,1,0,0,0,0,0,0,0
41,1,2,843,12,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,21,2,28,6,0,0,1,0,0,0,0,0,0,0
42,1,2,840,13,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,25,1,30,5,0,0,1,0,0,0,0,0,0,0
43,1,2,843,11,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,20,3,24,6,0,0,1,0,0,0,0,0,0,0
44,1,2,844,7,4,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,20,3,24,6,0,0,1,0,0,0,0,0,0,0
45,1,2,846,11,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,20,2,28,6,0,0,1,0,0,0,0,0,0,0
46,1,2,844,9,4,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,25,1,30,5,0,0,1,0,0,0,0,0,0,0
47,1,2,846,8,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,22,4,21,5,0,0,1,0,0,0,0,0,0,0
48,1,2,837,15,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,20,3,30,4,0,0,1,0,0,0,0,0,0,0
49,1,2,837,14,5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,20,3,30,4,0,0,1,0,0,0,0,0,0,0
50,1,2,836,16,4,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,20,3,26,5,0,0,1,0,0,0,0,0,0,0
51,1,2,850,2,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,22,4,21,5,0,0,1,0,0,0,0,0,0,0
52,1,2,847,6,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,21,3,22,6,0,0,1,0,0,0,0,0,0,0
53,1,2,848,7,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,21,3,22,6,0,0,1,0,0,0,0,0,0,0
54,1,2,841,14,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,21,3,26,5,0,0,1,0,0,0,0,0,0,0
55,1,2,838,15,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,22,3,26,6,0,0,1,0,0,0,0,0,0,0
56,1,2,847,5,4,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,25,3,28,4,0,0,1,0,0,0,0,0,0,0
57,1,2,840,15,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,22,3,26,6,0,0,1,0,0,0,0,0,0,0
58,1,2,841,16,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,22,3,24,5,0,0,1,0,0,0,0,0,0,0
59,1,2,850,2,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,25,3,28,4,0,0,1,0,0,0,0,0,0,0
60,1,2,847,5,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,23,4,21,4,0,0,1,0,0,0,0,0,0,0
61,1,2,847,6,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,21,3,26,5,0,0,1,0,0,0,0,0,0,0
62,1,2,841,14,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,23,1,26,5,0,0,1,0,0,0,0,0,0,0
63,1,2,849,2,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,21,3,26,5,0,0,1,0,0,0,0,0,0,0
64,1,2,843,13,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,24,1,29,5,0,0,1,0,0,0,0,0,0,0
65,1,2,845,12,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,23,1,26,5,0,0,1,0,0,0,0,0,0,0
66,1,2,846,8,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,23,1,26,5,0,0,1,0,0,0,0,0,0,0
67,1,2,842,14,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,24,3,27,6,0,0,1,0,0,0,0,0,0,0
68,1,2,848,3,4,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,21,3,26,6,0,0,1,0,0,0,0,0,0,0
69,1,2,843,10,3,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,24,3,27,6,0,0,1,0,0,0,0,0,0,0
70,1,2,849,5,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,23,1,26,5,0,0,1,0,0,0,0,0,0,0
71,1,2,851,0,4,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,22,3,26,6,0,0,1,0,0,0,0,0,0,0
72,1,2,840,12,3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,20,2,28,5,0,0,1,0,0,0,0,0,0,0
73,1,2,850,1,5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,24,1,29,5,0,0,1,0,0,0,0,0,0,0
74,1,2,835,17,4,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,20,3,27,4,0,0,1,0,0,0,0,0,0,0
75,1,2,848,5,4,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,24,3,27,6,0,0,1,0,0,0,0,0,0,0
76,1,2,840,12,4,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,20,3,21,4,0,0,1,0,0,0,0,0,0,0
77,1,2,844,10,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,20,2,28,5,0,0,1,0,0,0,0,0,0,0
78,1,2,839,16,4,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,20,3,27,4,0,0,1,0,0,0,0,0,0,0
79,1,2,836,17,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,25,4,30,5,0,0,1,0,0,0,0,0,0,0
80,1,2,847,7,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,20,2,28,5,0,0,1,0,0,0,0,0,0,0
81,1,2,839,12,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,24,1,28,5,0,0,1,0,0,0,0,0,0,0
82,1,2,835,17,4,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,25,1,21,4,0,0,1,0,0,0,0,0,0,0
83,1,2,840,11,4,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,25,4,30,5,0,0,1,0,0,0,0,0,0,0
84,1,2,844,8,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,21,3,29,4,0,0,1,0,0,0,0,0,0,0
85,1,2,835,18,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,22,1,21,4,0,0,1,0,0,0,0,0,0,0
86,1,2,848,4,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,23,3,29,4,0,0,1,0,0,0,0,0,0,0
87,1,2,837,16,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,22,1,21,4,0,0,1,0,0,0,0,0,0,0
88,1,2,836,18,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,22,4,20,4,0,0,1,0,0,0,0,0,0,0
89,1,2,839,16,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,22,1,21,4,0,0,1,0,0,0,0,0,0,0
90,1,2,847,9,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,25,4,30,5,0,0,1,0,0,0,0,0,0,0
91,1,2,844,7,5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,25,1,21,4,0,0,1,0,0,0,0,0,0,0
92,1,2,849,3,4,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,25,4,30,5,0,0,1,0,0,0,0,0,0,0
93,1,2,844,13,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,24,4,24,6,0,0,1,0,0,0,0,0,0,0
94,1,2,850,2,4,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,23,2,21,5,0,0,1,0,0,0,0,0,0,0
95,1,2,848,5,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,25,1,21,4,0,0,1,0,0,0,0,0,0,0
96,1,2,845,9,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,21,1,21,4,0,0,1,0,0,0,0,0,0,0
97,1,2,848,6,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,24,4,24,6,0,0,1,0,0,0,0,0,0,0
98,1,2,847,8,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,21,1,21,4,0,0,1,0,0,0,0,0,0,0
99,1,2,842,13,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,24,2,22,6,0,0,1,0,0,0,0,0,0,0
0,1,3,843,8,4,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,24,2,22,6,0,0,1,0,0,0,0,0,0,0
1,1,3,836,14,5,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,24,4,21,5,0,0,1,0,0,0,0,0,0,0
2,1,3,849,2,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,22,2,24,6,0,0,1,0,0,0,0,0,0,0
3,1,3,837,16,4,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,24,1,28,4,0,0,1,0,0,0,0,0,0,0
4,1,3,846,3,4,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,22,1,25,5,0,0,1,0,0,0,0,0,0,0
5,1,3,846,4,4,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,23,4,23,6,0,0,1,0,0,0,0,0,0,0
6,1,3,839,13,4,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,23,1,28,4,0,0,1,0,0,0,0,0,0,0
7,1,3,846,5,4,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,24,1,23,6,0,0,1,0,0,0,0,0,0,0
8,1,3,848,4,4,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,22,4,23,6,0,0,1,0,0,0,0,0,0,0
9,1,3,841,8,4,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,23,4,25,6,0,0,1,0,0,0,0,0,0,0
10,1,3,849,0,4,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,22,4,23,6,0,0,1,0,0,0,0,0,0,0
11,1,3,845,6,3,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,24,1,28,4,0,0,1,0,0,0,0,0,0,0
12,1,3,845,5,4,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,23,1,28,4,0,0,1,0,0,0,0,0,0,0
13,1,3,847,3,5,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,20,2,21,6,0,0,1,0,0,0,0,0,0,0
14,1,3,841,10,4,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,22,2,24,6,0,0,1,0,0,0,0,0,0,0
15,1,3,838,12,5,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,24,3,26,4,0,0,1,0,0,0,0,0,0,0
16,1,3,837,14,4,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,23,4,22,4,0,0,1,0,0,0,0,0,0,0
17,1,3,836,15,4,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,20,3,26,4,0,0,1,0,0,0,0,0,0,0
18,1,3,840,10,5,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,23,3,26,4,0,0,1,0,0,0,0,0,0,0
19,1,3,839,12,5,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,21,3,26,4,0,0,1,0,0,0,0,0,0,0
20,1,3,845,7,4,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,21,1,24,6,0,0,1,0,0,0,0,0,0,0
21,1,3,846,3,4,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,21,1,24,6,0,0,1,0,0,0,0,0,0,0
22,1,3,846,2,5,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,21,4,27,4,0,0,1,0,0,0,0,0,0,0
23,1,3,847,2,4,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,21,4,27,4,0,0,1,0,0,0,0,0,0,0
24,1,3,846,4,4,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,23,3,26,4,0,0,1,0,0,0,0,0,0,0
25,1,3,838,12,4,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,23,3,25,4,0,0,1,0,0,0,0,0,0,0
26,1,3,844,8,5,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,23,1,22,4,0,0,1,0,0,0,0,0,0,0
27,1,3,849,4,4,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,23,3,26,4,0,0,1,0,0,0,0,0,0,0
28,1,3,836,13,4,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,20,1,25,4,0,0,1,0,0,0,0,0,0,0
29,1,3,842,9,5,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,23,3,25,4,0,0,1,0,0,0,0,0,0,0
30,1,3,841,10,5,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,20,3,30,5,0,0,1,0,0,0,0,0,0,0
31,1,3,838,14,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,25,4,24,4,0,0,1,0,0,0,0,0,0,0
32,1,3,849,3,4,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,23,4,20,4,0,0,1,0,0,0,0,0,0,0
33,1,3,844,5,4,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,20,3,30,5,0,0,1,0,0,0,0,0,0,0
34,1,3,848,3,5,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,24,3,25,4,0,0,1,0,0,0,0,0,0,0
35,1,3,840,13,4,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,23,4,24,4,0,0,1,0,0,0,0,0,0,0
36,1,3,841,10,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,23,4,24,4,0,0,1,0,0,0,0,0,0,0
37,1,3,848,5,4,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,20,3,30,5,0,0,1,0,0,0,0,0,0,0
38,1,3,848,1,4,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,21,1,30,5,0,0,1,0,0,0,0,0,0,0
39,1,3,839,13,5,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,20,2,24,4,0,0,1,0,0,0,0,0,0,0
40,1,3,836,17,4,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,24,4,24,5,0,0,1,0,0,0,0,0,0,0
41,1,3,849,5,4,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,21,1,28,6,0,0,1,0,0,0,0,0,0,0
42,1,3,842,8,4,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,25,2,22,5,0,0,1,0,0,0,0,0,0,0
43,1,3,838,13,5,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,24,4,24,5,0,0,1,0,0,0,0,0,0,0
44,1,3,845,4,5,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,22,2,24,4,0,0,1,0,0,0,0,0,0,0
45,1,3,844,4,5,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,20,3,21,4,0,0,1,0,0,0,0,0,0,0
46,1,3,840,9,4,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,23,3,24,5,0,0,1,0,0,0,0,0,0,0
47,1,3,847,3,4,4,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,20,2,24,4,0,0,1,0,0,0,0,0,0,0
48,1,3,841,11,4,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,25,3,24,6,0,0,1,0,0,0,0,0,0,0
49,1,3,850,0,4,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,22,2,24,4,0,0,1,0,0,0,0,0,0,0
50,1,3,848,3,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,25,1,29,5,0,0,1,0,0,0,0,0,0,0
51,1,3,844,6,4,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,25,3,24,6,0,0,1,0,0,0,0,0,0,0
52,1,3,842,9,3,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,22,3,24,6,0,0,1,0,0,0,0,0,0,0
53,1,3,843,6,4,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,22,3,24,6,0,0,1,0,0,0,0,0,0,0
54,1,3,836,14,4,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,21,4,24,5,0,0,1,0,0,0,0,0,0,0
